rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
0.0	17.3	508.0	13.9	9.5	451.6
0.0	17.3	676.5	13.9	8.3	451.6
0.0	17.5	681.1	13.9	8.4	450.5
0.0	19.9	653.6	14.0	9.0	450.5
0.1	22.2	468.8	14.0	9.4	450.5
0.0	24.6	611.8	14.0	10.5	450.5
19.6	24.6	452.3	14.0	9.1	450.5
8.8	25.5	613.7	14.0	9.6	450.5
18.4	24.8	440.2	14.0	9.5	450.5
4.0	24.0	603.1	14.0	12.0	450.5
1.5	25.1	630.4	14.0	10.0	450.5
14.5	25.1	400.2	14.0	9.4	450.5
15.1	25.5	391.5	14.0	9.5	450.5
35.1	21.5	57.1	14.1	10.1	450.5
0.4	19.7	285.2	14.1	7.7	450.5
0.1	21.4	448.1	14.1	9.4	450.5
2.3	22.5	361.7	14.1	9.3	450.5
16.6	21.3	541.4	14.1	10.3	450.5
1.5	22.7	630.4	14.1	10.5	450.5
0.4	23.7	605.0	14.1	10.6	450.5
0.0	24.6	605.8	14.1	10.7	450.5
0.2	25.4	620.9	14.1	11.2	450.5
5.6	26.0	557.5	14.1	10.1	450.5
6.0	23.7	171.8	14.1	8.9	450.5
2.6	23.1	367.4	14.1	8.3	450.5
3.6	23.5	604.9	14.1	10.2	450.5
7.9	24.2	628.7	14.1	9.8	450.5
0.2	25.9	597.6	14.1	11.3	450.5
0.0	27.5	650.4	14.1	11.6	450.5
0.0	27.9	626.8	14.1	11.4	450.5
10.9	26.9	577.0	14.1	10.7	450.5
14.9	26.4	454.1	14.1	10.1	450.5
6.8	26.9	617.9	14.1	11.6	447.7
0.3	27.9	618.7	14.0	11.7	447.7
0.1	28.6	621.2	14.0	11.2	447.7
8.7	28.1	536.0	14.0	10.8	447.7
19.4	25.1	380.3	14.0	9.1	447.7
4.3	22.6	77.5	14.0	4.5	447.7
3.7	22.1	51.0	14.0	4.3	447.7
1.8	22.1	123.9	14.0	6.0	447.7
2.0	21.6	59.2	14.0	3.8	447.7
3.2	22.8	95.6	14.0	5.7	447.7
11.0	24.0	146.5	14.0	6.7	447.7
1.7	24.2	104.3	13.9	4.7	447.7
6.4	25.1	282.8	13.9	8.3	447.7
3.7	26.2	478.5	13.9	9.8	447.7
5.6	26.1	561.5	13.9	10.6	447.7
0.3	26.3	539.7	13.9	10.1	447.7
0.2	26.6	594.4	13.9	10.2	447.7
0.0	26.9	602.9	13.9	10.5	447.7
0.0	27.3	492.4	13.8	10.1	447.7
0.2	26.9	591.7	13.8	10.2	447.7
1.0	27.3	477.1	13.8	9.8	447.7
14.3	26.6	446.9	13.8	9.6	447.7
0.5	27.5	566.7	13.8	9.8	447.7
0.7	27.6	489.9	13.8	9.6	447.7
0.1	27.7	439.8	13.7	10.5	447.7
0.0	28.1	583.2	13.7	10.5	447.7
0.0	28.5	496.6	13.7	9.9	447.7
23.4	25.5	328.8	13.7	8.9	447.7
23.5	23.6	208.4	13.7	5.9	447.7
20.5	23.7	291.1	13.6	6.2	447.7
0.4	23.9	64.7	13.6	4.6	447.7
10.2	25.2	265.3	13.6	7.3	445.3
13.9	25.6	378.8	13.6	9.5	445.3
7.5	26.8	557.7	13.5	10.6	445.3
7.2	27.4	597.6	13.5	10.5	445.3
7.3	27.3	561.9	13.5	10.9	445.3
5.2	27.6	601.2	13.5	10.4	445.3
4.8	28.2	603.2	13.5	10.8	445.3
4.7	28.3	596.3	13.4	10.7	445.3
5.9	27.8	585.9	13.4	10.6	445.3
5.5	27.5	580.2	13.4	10.7	445.3
8.5	27.0	586.8	13.4	10.8	445.3
8.2	26.9	582.6	13.3	10.7	445.3
9.8	26.7	557.5	13.3	10.7	445.3
20.6	25.7	503.5	13.3	9.6	445.3
14.7	24.5	350.2	13.3	7.5	445.3
17.2	25.0	409.2	13.2	8.6	445.3
9.4	25.5	393.9	13.2	9.4	445.3
9.7	25.2	501.5	13.2	10.2	445.3
3.3	25.5	553.9	13.1	9.9	445.3
1.6	25.4	546.5	13.1	9.6	445.3
0.5	25.6	515.2	13.1	8.2	445.3
0.0	23.8	364.7	13.1	9.2	445.3
0.5	24.5	549.0	13.0	9.8	445.3
0.0	24.1	442.6	13.0	9.1	445.3
0.0	25.4	443.0	13.0	9.2	445.3
0.0	26.2	306.6	13.0	8.6	445.3
0.4	26.0	203.7	12.9	8.6	445.3
4.8	25.9	395.7	12.9	8.5	445.3
0.7	25.4	381.7	12.9	8.3	445.3
0.3	25.6	482.4	12.8	9.8	445.3
0.3	25.9	548.6	12.8	9.8	445.3
0.0	26.7	539.5	12.8	10.1	444.8
0.1	27.5	513.5	12.8	9.8	444.8
0.2	25.5	431.3	12.7	9.1	444.8
0.0	23.6	541.9	12.7	9.9	444.8
0.0	24.9	554.0	12.7	10.3	444.8
0.0	24.6	556.4	12.6	9.7	444.8
0.1	25.3	512.0	12.6	10.4	444.8
0.0	25.6	522.2	12.6	9.7	444.8
0.0	26.5	504.8	12.5	10.1	444.8
0.0	27.3	516.5	12.5	10.1	444.8
0.9	26.8	289.5	12.5	7.4	444.8
7.0	24.9	56.3	12.5	5.8	444.8
2.2	21.9	44.6	12.4	6.5	444.8
0.0	19.1	535.0	12.4	7.5	444.8
0.0	20.6	536.8	12.4	9.3	444.8
0.0	21.4	521.7	12.3	9.4	444.8
0.0	23.0	506.8	12.3	9.4	444.8
0.0	22.5	495.7	12.3	9.3	444.8
0.0	22.3	500.5	12.2	9.4	444.8
0.0	22.4	509.4	12.2	9.5	444.8
0.0	22.2	511.4	12.2	9.6	444.8
0.0	22.6	501.3	12.2	8.9	444.8
0.0	21.6	391.6	12.1	8.0	444.8
0.0	21.8	501.7	12.1	9.5	444.8
0.0	23.2	494.0	12.1	10.2	444.8
0.0	24.2	463.3	12.0	10.1	444.8
0.0	22.1	492.2	12.0	8.6	444.8
0.0	22.3	486.9	12.0	8.5	444.8
0.0	22.8	475.5	11.9	9.2	444.8
0.0	22.7	474.3	11.9	8.7	444.8
0.0	20.4	483.8	11.9	8.7	445.2
0.0	19.2	486.4	11.9	8.2	445.2
0.0	19.8	477.4	11.8	8.1	445.2
0.0	20.3	471.5	11.8	8.2	445.2
0.0	20.5	449.6	11.8	8.0	445.2
1.7	22.0	264.4	11.7	7.1	445.2
2.6	20.3	29.3	11.7	3.6	445.2
0.0	21.9	110.5	11.7	4.8	445.2
0.0	21.2	243.6	11.6	7.1	445.2
0.0	17.2	448.6	11.6	7.2	445.2
0.0	16.5	455.4	11.6	7.2	445.2
0.0	17.3	447.5	11.6	7.7	445.2
0.0	17.6	355.2	11.5	6.8	445.2
0.0	17.7	416.4	11.5	7.7	445.2
0.0	18.3	440.0	11.5	8.1	445.2
0.0	19.0	402.5	11.4	8.2	445.2
0.0	19.1	433.3	11.4	7.8	445.2
0.0	21.7	410.2	11.4	7.8	445.2
0.1	22.8	345.0	11.3	6.9	445.2
0.0	22.2	313.9	11.3	8.1	445.2
0.0	14.6	428.7	11.3	5.8	445.2
0.0	12.9	420.3	11.3	6.3	445.2
0.0	12.7	423.1	11.2	6.2	445.2
0.0	14.3	412.5	11.2	6.4	445.2
0.0	15.7	403.9	11.2	6.5	445.2
0.0	15.7	245.5	11.2	6.6	445.2
0.0	16.2	399.9	11.1	7.3	445.2
0.0	16.0	402.3	11.1	7.2	445.2
0.0	16.2	400.2	11.1	7.2	445.2
0.0	16.5	394.0	11.0	7.2	445.2
0.0	17.3	387.7	11.0	6.6	445.2
0.0	17.2	378.1	11.0	6.1	447.0
0.0	11.0	381.8	11.0	5.0	447.0
0.0	11.1	389.9	10.9	5.1	447.0
0.0	14.5	374.5	10.9	6.4	447.0
0.0	16.9	347.1	10.9	6.8	447.0
0.0	17.7	325.0	10.9	6.1	447.0
0.0	17.5	118.9	10.8	4.1	447.0
0.1	18.1	163.4	10.8	4.8	447.0
0.0	17.8	326.0	10.8	5.9	447.0
0.0	18.3	296.2	10.8	5.4	447.0
0.0	18.4	340.7	10.7	6.3	447.0
0.0	19.9	339.5	10.7	6.4	447.0
0.0	20.9	333.2	10.7	6.6	447.0
0.1	20.5	326.8	10.7	6.5	447.0
6.5	15.9	52.0	10.6	3.9	447.0
4.2	14.0	13.6	10.6	0.9	447.0
4.3	14.3	40.0	10.6	3.1	447.0
2.7	14.4	62.5	10.6	2.8	447.0
2.4	16.0	130.7	10.6	3.5	447.0
18.5	12.4	20.4	10.5	4.7	447.0
0.0	6.6	330.7	10.5	3.3	447.0
0.0	7.7	329.3	10.5	3.5	447.0
6.2	13.9	272.3	10.5	4.6	447.0
27.2	15.1	41.7	10.5	4.0	447.0
1.6	11.0	166.1	10.4	2.9	447.0
0.2	15.5	138.5	10.4	4.1	447.0
2.1	19.5	217.1	10.4	4.5	447.0
11.1	14.4	37.3	10.4	4.0	447.0
4.3	9.9	29.4	10.4	1.7	447.0
6.3	9.1	30.9	10.4	1.4	447.0
1.4	7.2	53.7	10.3	2.5	449.0
0.0	-0.0	225.7	10.3	2.6	449.0
0.0	-2.2	324.1	10.3	2.0	449.0
0.0	1.9	317.1	10.3	3.0	449.0
0.0	5.9	185.4	10.3	3.1	449.0
0.0	9.7	188.8	10.3	3.7	449.0
0.1	10.4	205.7	10.3	2.9	449.0
0.1	11.0	169.9	10.3	3.1	449.0
0.0	14.5	251.7	10.2	4.8	449.0
2.0	16.9	272.7	10.2	4.4	449.0
0.1	5.4	128.6	10.2	4.2	449.0
0.0	-0.9	304.1	10.2	1.2	449.0
0.0	0.3	156.4	10.2	1.5	449.0
0.0	-1.0	296.4	10.2	2.0	449.0
0.0	-2.0	302.7	10.2	2.2	449.0
0.0	0.9	279.1	10.2	2.7	449.0
0.0	3.9	294.7	10.2	3.4	449.0
0.0	6.8	257.8	10.2	3.4	449.0
8.4	8.3	64.9	10.2	2.1	449.0
27.2	9.4	16.3	10.2	2.1	449.0
3.2	9.3	72.1	10.2	2.0	449.0
2.9	8.9	35.5	10.2	1.5	449.0
1.2	6.7	57.3	10.2	2.6	449.0
0.4	2.8	55.8	10.2	1.9	449.0
0.1	2.1	297.5	10.2	2.8	449.0
0.1	2.5	256.7	10.2	3.1	449.0
0.3	3.6	253.5	10.2	2.8	449.0
0.1	4.2	203.9	10.2	2.7	449.0
0.0	8.5	282.4	10.2	3.7	449.0
0.2	10.4	212.5	10.2	4.1	449.0
0.1	11.6	77.9	10.2	3.4	449.0
2.4	13.1	175.2	10.2	3.7	451.1
2.7	13.6	55.6	10.2	2.3	451.1
3.8	11.0	90.8	10.2	5.1	451.1
0.3	0.5	156.1	10.2	1.7	451.1
0.0	1.0	262.8	10.3	2.4	451.1
0.0	3.2	280.3	10.3	3.2	451.1
0.4	5.8	263.7	10.3	3.5	451.1
0.0	4.6	190.9	10.3	2.8	451.1
0.0	7.8	215.6	10.3	4.0	451.1
4.7	8.8	135.2	10.3	4.0	451.1
0.1	0.4	116.1	10.3	2.0	451.1
0.0	1.2	264.3	10.3	2.6	451.1
0.0	2.9	280.4	10.4	3.1	451.1
0.1	4.0	281.2	10.4	3.4	451.1
0.1	1.6	141.8	10.4	2.6	451.1
0.0	4.6	273.4	10.4	3.6	451.1
0.0	4.3	326.6	10.4	3.6	451.1
0.0	3.0	326.4	10.4	3.3	451.1
0.0	6.5	335.1	10.5	4.5	451.1
0.0	9.3	343.5	10.5	5.5	451.1
0.0	12.6	279.4	10.5	6.0	451.1
0.0	14.7	279.7	10.5	5.8	451.1
4.8	12.9	137.1	10.5	4.9	451.1
0.1	14.5	162.9	10.6	4.7	451.1
9.6	14.6	86.4	10.6	5.0	451.1
11.2	6.7	26.5	10.6	3.5	451.1
0.2	3.2	149.6	10.6	1.8	451.1
0.3	6.3	262.3	10.6	3.2	451.1
17.4	13.7	231.5	10.7	5.3	451.1
28.6	2.7	21.7	10.7	3.9	451.1
1.2	-4.4	104.1	10.7	1.4	451.1
0.1	-3.3	344.5	10.7	1.9	452.2
0.2	1.5	365.7	10.8	3.4	452.2
4.2	9.2	226.0	10.8	4.6	452.2
0.2	5.7	69.9	10.8	4.7	452.2
6.3	5.2	380.0	10.8	3.4	452.2
5.9	7.4	198.3	10.9	3.3	452.2
1.1	6.2	85.4	10.9	3.6	452.2
0.1	-0.4	279.9	10.9	2.7	452.2
0.0	-3.3	269.9	10.9	2.2	452.2
0.0	-0.9	406.5	11.0	3.1	452.2
0.0	4.6	407.2	11.0	4.6	452.2
0.0	2.7	368.3	11.0	3.7	452.2
1.2	7.5	394.7	11.1	4.9	452.2
0.0	3.9	259.8	11.1	4.4	452.2
10.0	6.6	408.8	11.1	4.6	452.2
15.1	8.3	56.4	11.1	3.2	452.2
1.3	6.6	123.8	11.2	2.9	452.2
0.0	3.3	251.2	11.2	3.1	452.2
0.0	2.7	400.1	11.2	3.3	452.2
0.0	3.1	425.5	11.3	4.3	452.2
0.0	3.1	443.0	11.3	3.9	452.2
0.0	7.2	433.6	11.3	5.5	452.2
0.0	8.0	170.1	11.3	5.1	452.2
0.0	11.0	356.5	11.4	6.2	452.2
0.0	12.5	374.0	11.4	7.2	452.2
0.0	9.3	438.0	11.4	4.7	452.2
38.4	5.7	51.2	11.5	3.0	452.2
11.2	10.2	52.3	11.5	3.5	452.2
0.0	16.9	254.5	11.5	6.7	452.7
4.1	14.8	179.8	11.5	8.0	452.7
9.0	4.0	36.3	11.6	1.4	452.7
2.2	5.1	132.1	11.6	2.4	452.7
0.1	6.5	286.9	11.6	4.4	452.7
0.0	4.6	461.0	11.7	4.9	452.7
0.0	5.5	436.2	11.7	4.2	452.7
1.0	6.7	145.2	11.7	3.7	452.7
0.0	5.0	450.4	11.8	4.5	452.7
3.0	11.2	412.8	11.8	6.7	452.7
0.9	8.4	117.1	11.8	4.0	452.7
0.0	10.7	453.9	11.9	5.2	452.7
19.0	10.7	114.0	11.9	3.4	452.7
6.0	12.1	108.4	11.9	3.9	452.7
1.6	12.0	110.7	11.9	4.0	452.7
1.9	12.3	254.6	12.0	5.1	452.7
16.5	14.3	262.9	12.0	6.4	452.7
3.1	10.6	122.8	12.0	4.6	452.7
0.0	8.7	227.5	12.1	4.8	452.7
0.0	9.2	515.3	12.1	5.9	452.7
0.0	12.3	520.6	12.1	6.8	452.7
0.0	14.0	517.8	12.2	7.8	452.7
0.0	16.8	512.2	12.2	8.3	452.7
0.0	17.8	513.7	12.2	9.1	452.7
1.5	18.0	461.0	12.3	10.3	452.7
0.0	10.7	413.2	12.3	6.6	452.7
11.1	10.8	276.3	12.3	5.6	452.7
22.5	12.7	63.2	12.3	5.3	452.7
0.7	10.2	129.9	12.4	3.8	452.7
0.0	13.7	469.0	12.4	7.4	452.7
0.0	11.6	475.3	12.4	5.5	452.7
17.2	14.3	119.0	12.5	6.9	453.1
43.0	12.3	118.1	12.5	9.7	453.1
0.0	6.4	582.5	12.5	5.6	453.1
0.0	10.0	382.0	12.6	5.8	453.1
27.0	15.3	294.1	12.6	7.3	453.1
22.3	16.3	85.0	12.6	6.3	453.1
3.1	10.9	40.7	12.6	4.0	453.1
16.2	13.8	318.2	12.7	6.3	453.1
10.1	13.5	54.9	12.7	4.5	453.1
24.6	11.3	46.0	12.7	4.8	453.1
42.3	7.5	41.5	12.8	3.5	453.1
14.5	6.7	38.6	12.8	2.0	453.1
4.6	7.3	104.7	12.8	3.6	453.1
8.8	7.4	77.6	12.9	3.2	453.1
22.6	6.4	38.1	12.9	2.2	453.1
5.3	6.7	70.4	12.9	3.3	453.1
0.5	9.9	301.7	12.9	5.5	453.1
13.3	11.9	193.9	13.0	5.7	453.1
19.7	11.1	68.4	13.0	3.4	453.1
24.5	15.3	111.0	13.0	5.1	453.1
2.1	14.3	116.3	13.0	6.5	453.1
0.0	12.4	493.3	13.1	7.3	453.1
60.4	14.8	102.5	13.1	5.9	453.1
0.0	11.1	274.1	13.1	6.0	453.1
0.0	12.1	501.0	13.2	8.1	453.1
0.0	14.6	606.1	13.2	8.2	453.1
10.5	14.9	293.1	13.2	6.8	453.1
27.9	16.3	283.5	13.2	10.8	453.1
0.0	9.0	332.4	13.3	4.7	453.1
6.5	9.6	183.7	13.3	4.1	453.1
0.3	12.2	425.4	13.3	7.9	453.5
0.0	16.9	608.8	13.3	10.8	453.5
43.4	18.2	526.5	13.4	8.4	453.5
33.4	19.3	39.2	13.4	6.4	453.5
0.3	17.3	359.2	13.4	7.4	453.5
6.9	21.0	549.0	13.4	9.9	453.5
11.5	17.3	70.2	13.5	6.1	453.5
0.1	17.0	649.5	13.5	9.3	453.5
0.0	20.2	549.6	13.5	9.5	453.5
5.3	21.4	298.8	13.5	7.1	453.5
15.2	21.2	148.6	13.6	7.2	453.5
0.2	24.6	523.1	13.6	10.9	453.5
68.0	23.5	384.1	13.6	8.7	453.5
15.5	22.3	118.3	13.6	5.5	453.5
36.0	23.2	214.5	13.7	7.3	453.5
5.5	17.8	109.0	13.7	8.8	453.5
0.0	16.1	638.5	13.7	8.4	453.5
0.0	17.9	620.0	13.7	9.0	453.5
5.7	19.7	283.5	13.7	7.9	453.5
2.3	22.2	230.1	13.8	8.6	453.5
5.6	22.8	185.2	13.8	7.7	453.5
2.9	24.5	515.1	13.8	10.4	453.5
31.7	24.4	423.9	13.8	9.1	453.5
28.5	22.0	105.2	13.8	4.5	453.5
1.6	22.4	59.8	13.8	5.3	453.5
3.4	21.0	68.5	13.9	8.7	453.5
0.2	18.4	469.7	13.9	8.6	453.5
0.0	22.1	542.5	13.9	10.8	453.5
10.9	21.6	182.9	13.9	8.5	453.5
0.0	18.0	478.9	13.9	9.0	453.5
0.0	22.9	606.4	13.9	11.3	453.5
20.6	24.5	457.1	13.9	9.0	452.4
28.5	23.3	262.5	14.0	7.6	452.4
0.1	23.2	541.7	14.0	10.5	452.4
0.0	23.0	649.6	14.0	11.7	452.4
0.0	21.8	678.8	14.0	11.0	452.4
0.1	23.6	634.7	14.0	9.6	452.4
0.2	23.8	319.5	14.0	8.9	452.4
0.1	24.9	614.9	14.0	11.3	452.4
0.0	25.9	662.2	14.0	11.9	452.4
0.0	26.5	594.1	14.0	10.6	452.4
0.1	24.1	281.9	14.0	10.0	452.4
0.0	22.5	430.1	14.1	9.6	452.4
0.0	24.0	656.5	14.1	10.3	452.4
1.2	24.5	347.2	14.1	9.0	452.4
0.5	19.7	246.4	14.1	8.6	452.4
0.1	22.2	671.0	14.1	10.9	452.4
0.0	25.6	665.4	14.1	11.8	452.4
0.0	26.2	672.1	14.1	13.1	452.4
0.0	27.4	658.8	14.1	12.1	452.4
11.8	27.5	553.6	14.1	12.3	452.4
3.4	22.6	151.1	14.1	5.5	452.4
0.7	22.7	161.6	14.1	6.2	452.4
0.0	22.0	301.7	14.1	8.8	452.4
0.0	22.4	568.0	14.1	9.6	452.4
0.2	23.4	508.2	14.1	10.7	452.4
0.0	23.7	658.3	14.1	11.8	452.4
0.1	23.8	485.9	14.1	9.7	452.4
0.1	22.8	175.6	14.1	8.7	452.4
0.1	24.0	580.1	14.1	9.6	452.4
0.0	24.6	506.3	14.1	10.5	452.4
2.2	25.5	586.7	14.1	12.1	449.6
3.7	25.8	629.7	14.0	12.5	449.6
8.5	25.9	518.9	14.0	11.2	449.6
26.6	25.9	557.8	14.0	9.1	449.6
2.9	25.6	248.5	14.0	6.9	449.6
16.5	24.7	200.3	14.0	7.6	449.6
8.5	24.2	99.3	14.0	6.2	449.6
26.5	25.3	398.0	14.0	9.0	449.6
20.7	25.8	575.5	14.0	8.5	449.6
11.7	26.0	407.8	14.0	10.0	449.6
8.5	26.0	370.8	14.0	8.7	449.6
7.3	25.7	335.6	14.0	9.8	449.6
5.8	26.1	601.0	13.9	10.4	449.6
0.1	26.9	617.2	13.9	10.9	449.6
7.3	27.4	565.1	13.9	11.3	449.6
5.5	26.4	297.0	13.9	10.4	449.6
3.8	27.0	583.2	13.9	11.8	449.6
1.3	26.8	603.4	13.9	11.8	449.6
7.5	26.9	623.9	13.8	11.5	449.6
5.8	27.2	585.4	13.8	11.0	449.6
14.9	26.4	366.6	13.8	9.3	449.6
13.8	25.2	157.3	13.8	6.8	449.6
3.8	26.7	464.5	13.8	10.0	449.6
0.8	26.9	484.6	13.8	9.9	449.6
2.6	27.0	547.1	13.7	10.0	449.6
10.0	26.6	559.7	13.7	10.1	449.6
10.5	26.6	574.4	13.7	10.3	449.6
10.9	27.1	564.0	13.7	9.6	449.6
9.3	27.2	585.9	13.7	10.0	449.6
4.2	27.5	602.2	13.6	10.7	449.6
20.2	26.2	537.3	13.6	8.5	449.6
21.0	25.8	377.4	13.6	6.9	447.3
14.0	26.0	348.4	13.6	9.6	447.3
17.3	26.6	511.1	13.6	9.7	447.3
15.7	26.8	517.9	13.5	9.6	447.3
11.1	26.9	500.2	13.5	9.0	447.3
2.6	27.2	455.8	13.5	9.8	447.3
4.2	27.8	587.3	13.5	11.2	447.3
9.0	27.5	570.9	13.4	10.2	447.3
14.0	26.6	325.5	13.4	8.7	447.3
11.6	26.1	338.0	13.4	9.7	447.3
0.1	27.5	550.2	13.4	9.9	447.3
0.0	28.2	599.1	13.3	10.2	447.3
6.6	27.4	587.5	13.3	10.7	447.3
8.2	26.5	538.9	13.3	9.4	447.3
11.6	26.0	574.6	13.3	9.5	447.3
11.2	26.0	554.8	13.2	8.8	447.3
9.2	26.5	562.2	13.2	9.0	447.3
1.4	26.9	529.6	13.2	9.5	447.3
3.5	26.9	558.7	13.2	10.1	447.3
6.4	27.0	522.0	13.1	10.3	447.3
1.6	27.6	557.8	13.1	10.4	447.3
1.2	27.6	574.1	13.1	9.8	447.3
6.5	26.9	560.1	13.0	10.2	447.3
4.0	27.3	559.3	13.0	10.0	447.3
0.0	27.0	562.2	13.0	9.7	447.3
3.1	26.9	494.3	13.0	8.5	447.3
0.0	25.8	492.9	12.9	10.5	447.3
0.0	25.5	570.1	12.9	10.2	447.3
0.0	25.8	563.7	12.9	10.1	447.3
0.0	25.8	553.4	12.8	9.9	447.3
0.0	26.0	560.6	12.8	9.5	447.3
0.0	26.8	500.9	12.8	9.0	446.7
0.2	25.2	266.4	12.8	8.5	446.7
0.5	25.9	442.3	12.7	8.8	446.7
0.3	23.6	192.1	12.7	7.5	446.7
0.0	23.9	383.5	12.7	9.7	446.7
0.0	24.4	548.1	12.6	10.4	446.7
0.0	25.2	546.2	12.6	10.5	446.7
0.0	25.3	539.4	12.6	10.6	446.7
0.0	25.6	508.5	12.6	10.4	446.7
0.0	26.1	524.8	12.5	10.6	446.7
0.0	25.8	448.6	12.5	10.2	446.7
0.0	26.2	439.5	12.5	9.9	446.7
0.0	25.7	514.0	12.4	9.8	446.7
0.0	24.8	390.3	12.4	8.7	446.7
0.0	23.9	522.4	12.4	10.4	446.7
0.0	22.9	501.9	12.3	9.4	446.7
0.0	23.3	496.6	12.3	9.7	446.7
0.0	23.8	521.1	12.3	9.8	446.7
0.0	24.2	516.7	12.3	9.9	446.7
0.0	23.8	509.9	12.2	9.7	446.7
0.0	24.1	508.1	12.2	9.3	446.7
0.0	23.5	482.6	12.2	9.5	446.7
0.0	21.6	261.3	12.1	7.4	446.7
0.0	21.8	494.3	12.1	7.8	446.7
0.0	22.2	487.7	12.1	8.2	446.7
0.0	24.6	450.5	12.0	8.7	446.7
0.0	23.3	346.5	12.0	7.0	446.7
0.0	21.8	327.6	12.0	7.2	446.7
0.0	20.6	439.4	12.0	8.1	446.7
0.0	19.9	488.6	11.9	8.1	446.7
0.0	21.4	474.0	11.9	8.5	447.1
0.0	21.2	469.1	11.9	8.0	447.1
0.1	22.5	289.1	11.8	7.6	447.1
0.0	23.4	451.9	11.8	8.0	447.1
0.0	23.9	443.5	11.8	7.9	447.1
0.0	21.3	421.4	11.7	7.9	447.1
0.0	17.4	471.7	11.7	7.1	447.1
0.0	15.9	474.0	11.7	7.7	447.1
0.0	15.5	473.0	11.7	7.4	447.1
0.0	17.1	466.2	11.6	8.0	447.1
0.0	17.0	455.0	11.6	7.4	447.1
0.0	18.5	449.3	11.6	7.4	447.1
0.0	18.7	442.9	11.5	7.7	447.1
0.0	19.0	435.1	11.5	7.8	447.1
0.0	19.4	439.0	11.5	7.2	447.1
0.0	13.2	452.8	11.4	5.4	447.1
0.0	12.3	444.8	11.4	5.6	447.1
0.0	14.7	426.4	11.4	6.4	447.1
0.0	17.8	413.3	11.4	7.1	447.1
0.0	19.0	414.1	11.3	7.0	447.1
0.4	21.3	392.6	11.3	7.1	447.1
0.2	14.7	120.0	11.3	5.9	447.1
0.0	11.7	423.8	11.2	5.7	447.1
0.0	13.9	412.2	11.2	6.1	447.1
0.0	17.0	334.6	11.2	6.2	447.1
0.0	18.2	293.4	11.2	6.6	447.1
0.0	19.9	388.2	11.1	7.1	447.1
0.0	21.6	374.4	11.1	7.1	447.1
0.1	21.9	278.4	11.1	6.0	447.1
0.0	22.2	111.7	11.0	5.7	447.1
0.2	21.9	155.9	11.0	5.5	447.1
0.4	20.5	194.3	11.0	5.1	448.8
0.2	18.3	148.9	11.0	5.0	448.8
0.0	18.7	329.0	10.9	6.0	448.8
0.0	19.6	336.1	10.9	5.9	448.8
0.0	21.0	282.6	10.9	5.8	448.8
0.0	21.7	292.7	10.9	5.9	448.8
12.6	21.0	277.0	10.8	5.3	448.8
8.1	21.2	155.8	10.8	4.3	448.8
4.9	21.2	256.8	10.8	4.9	448.8
5.0	20.1	158.8	10.8	3.7	448.8
2.4	19.4	89.2	10.7	2.7	448.8
1.2	19.5	72.2	10.7	3.3	448.8
3.4	19.2	155.7	10.7	4.3	448.8
1.1	18.8	89.1	10.7	2.8	448.8
1.1	20.2	213.8	10.6	4.5	448.8
8.1	19.3	131.9	10.6	4.8	448.8
2.0	15.5	90.5	10.6	2.2	448.8
0.1	15.8	79.6	10.6	3.2	448.8
1.4	17.0	178.6	10.6	3.6	448.8
1.2	16.7	109.5	10.5	3.4	448.8
0.2	17.4	206.5	10.5	4.1	448.8
0.0	19.1	315.7	10.5	4.6	448.8
2.2	19.6	308.7	10.5	5.3	448.8
6.7	8.3	20.0	10.5	4.2	448.8
4.0	5.1	21.6	10.4	1.0	448.8
2.9	7.7	23.6	10.4	2.3	448.8
2.1	13.1	270.0	10.4	4.4	448.8
7.3	7.8	19.7	10.4	2.4	448.8
2.2	5.6	18.3	10.4	1.2	448.8
2.6	4.6	39.5	10.4	1.4	448.8
1.4	5.9	158.1	10.3	2.6	450.9
0.2	4.5	287.4	10.3	3.0	450.9
0.1	6.4	269.8	10.3	3.8	450.9
0.9	5.7	244.8	10.3	3.9	450.9
0.0	-1.6	221.6	10.3	1.8	450.9
0.0	-1.6	318.5	10.3	2.2	450.9
0.3	2.3	139.4	10.3	2.4	450.9
0.1	4.3	87.0	10.3	2.6	450.9
0.1	6.3	265.1	10.2	3.5	450.9
0.0	3.0	253.7	10.2	2.7	450.9
0.0	5.7	271.7	10.2	3.7	450.9
0.0	9.5	297.7	10.2	4.5	450.9
0.0	11.6	301.5	10.2	5.4	450.9
0.7	12.3	287.8	10.2	4.4	450.9
0.4	12.3	61.1	10.2	2.8	450.9
0.1	15.0	236.0	10.2	3.9	450.9
0.1	17.4	274.8	10.2	4.3	450.9
0.4	18.3	219.3	10.2	4.6	450.9
2.8	10.5	22.3	10.2	3.7	450.9
6.0	5.5	16.2	10.2	2.4	450.9
3.4	3.1	75.0	10.2	1.0	450.9
20.7	3.7	22.3	10.2	2.1	450.9
0.0	-0.9	291.5	10.2	1.9	450.9
0.2	0.0	249.8	10.2	2.0	450.9
40.1	5.0	48.2	10.2	2.7	450.9
5.6	1.0	59.1	10.2	0.8	450.9
6.2	1.6	29.2	10.2	1.0	450.9
5.4	2.3	51.7	10.2	1.3	450.9
20.5	3.0	17.8	10.2	1.6	450.9
1.6	1.2	45.4	10.2	1.7	450.9
