rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
0.0	4.1	358.1	10.7	3.5	510.2
0.0	4.8	362.3	10.7	3.9	511.6
0.0	5.8	359.4	10.8	4.2	511.6
2.9	8.1	164.5	10.8	3.8	511.6
0.9	7.0	94.8	10.8	2.7	511.6
0.5	7.6	165.6	10.8	3.1	511.6
4.4	9.5	116.8	10.9	3.1	511.6
0.8	8.2	107.3	10.9	2.5	511.6
9.2	7.9	142.4	10.9	2.4	511.6
11.1	7.7	33.9	11.0	1.7	511.6
6.9	8.3	129.0	11.0	2.6	511.6
1.8	4.7	58.5	11.0	3.0	511.6
17.5	4.6	26.0	11.0	2.7	511.6
4.9	-1.9	38.9	11.1	2.5	511.6
0.0	-5.4	412.5	11.1	1.6	511.6
0.0	1.6	404.0	11.1	3.5	511.6
0.0	4.1	363.5	11.1	4.3	511.6
0.0	6.6	391.2	11.2	5.2	511.6
3.3	7.9	289.8	11.2	4.8	511.6
0.0	2.7	367.1	11.2	3.7	511.6
0.0	4.4	427.0	11.3	4.4	511.6
6.5	9.3	393.8	11.3	5.3	511.6
10.8	7.4	20.7	11.3	3.4	511.6
0.3	3.9	181.2	11.3	3.0	511.6
0.4	6.0	292.9	11.4	4.2	511.6
6.4	7.7	59.0	11.4	3.6	511.6
0.8	3.9	134.2	11.4	2.4	511.6
0.2	5.1	414.9	11.5	3.7	511.6
0.0	6.2	394.3	11.5	4.1	511.6
0.0	5.0	298.0	11.5	3.0	512.3
8.8	6.8	144.6	11.6	3.4	512.3
6.9	10.2	136.4	11.6	3.7	512.3
10.3	12.2	71.0	11.6	6.2	512.3
0.2	6.3	350.3	11.6	4.9	512.3
0.1	10.6	412.9	11.7	6.6	512.3
6.2	17.9	345.2	11.7	7.2	512.3
22.1	16.3	135.0	11.7	7.0	512.3
2.0	6.5	78.8	11.8	4.6	512.3
3.8	2.3	169.0	11.8	2.3	512.3
17.3	8.6	190.0	11.8	4.9	512.3
10.0	10.3	151.6	11.9	3.9	512.3
0.9	9.6	343.1	11.9	6.1	512.3
0.9	5.9	97.0	11.9	2.2	512.3
16.8	4.4	37.5	12.0	2.4	512.3
7.4	4.2	76.9	12.0	3.2	512.3
0.3	6.8	397.0	12.0	5.4	512.3
0.1	9.0	216.1	12.0	5.8	512.3
0.6	12.6	465.5	12.1	7.4	512.3
1.3	13.6	101.7	12.1	4.8	512.3
0.0	20.9	334.9	12.1	8.0	512.3
0.1	14.2	252.9	12.2	6.9	512.3
1.0	12.8	169.5	12.2	5.1	512.3
0.1	16.3	235.2	12.2	6.6	512.3
6.3	16.3	364.5	12.3	11.2	512.3
7.6	8.6	65.2	12.3	3.1	512.3
0.9	8.1	135.7	12.3	4.7	512.3
2.9	12.1	266.2	12.4	6.6	512.3
2.0	9.9	66.4	12.4	2.5	512.3
3.0	10.6	127.3	12.4	3.6	512.3
0.0	13.0	530.7	12.4	7.5	512.3
0.0	13.6	370.8	12.5	7.5	512.9
19.5	17.8	363.5	12.5	9.4	512.9
0.0	17.7	424.9	12.5	8.6	512.9
0.0	18.9	537.1	12.6	8.3	512.9
4.9	20.4	107.9	12.6	7.4	512.9
5.7	22.2	507.4	12.6	11.3	512.9
2.7	14.3	163.4	12.7	4.7	512.9
4.8	20.8	319.7	12.7	12.1	512.9
7.4	10.4	42.8	12.7	4.9	512.9
4.0	7.0	29.7	12.7	2.7	512.9
2.2	8.7	94.3	12.8	5.4	512.9
3.1	18.3	383.3	12.8	10.4	512.9
7.8	11.8	37.2	12.8	6.6	512.9
14.8	12.9	436.1	12.9	7.2	512.9
19.1	15.0	57.0	12.9	7.4	512.9
5.7	16.6	69.6	12.9	7.6	512.9
8.2	21.0	418.9	12.9	11.0	512.9
25.7	13.4	54.9	13.0	5.8	512.9
0.8	12.5	224.6	13.0	5.0	512.9
12.6	14.2	151.1	13.0	5.4	512.9
0.0	14.4	460.2	13.1	7.8	512.9
39.7	14.3	140.4	13.1	5.6	512.9
3.2	16.8	63.4	13.1	4.4	512.9
18.6	16.5	133.4	13.1	5.8	512.9
1.5	15.2	179.0	13.2	6.0	512.9
0.1	18.6	513.5	13.2	9.0	512.9
0.0	19.2	421.0	13.2	9.0	512.9
1.1	13.6	77.5	13.2	4.8	512.9
0.0	17.1	588.9	13.3	9.8	512.9
0.8	19.3	583.7	13.3	10.9	512.9
0.1	20.8	583.1	13.3	11.5	513.6
0.1	21.2	581.5	13.4	12.1	513.6
7.6	22.4	544.8	13.4	10.7	513.6
18.4	20.3	187.6	13.4	7.3	513.6
4.4	21.4	426.0	13.4	9.0	513.6
0.5	21.6	421.4	13.5	8.8	513.6
1.2	22.2	492.9	13.5	10.3	513.6
0.1	19.4	110.0	13.5	4.6	513.6
0.0	24.9	575.9	13.5	11.3	513.6
0.0	26.7	600.0	13.5	11.6	513.6
2.0	26.7	588.8	13.6	11.0	513.6
54.3	23.0	370.9	13.6	9.8	513.6
2.5	18.3	82.9	13.6	7.0	513.6
16.2	22.1	412.8	13.6	10.3	513.6
29.3	19.2	77.6	13.7	8.7	513.6
0.0	17.4	582.8	13.7	7.4	513.6
0.6	17.7	585.6	13.7	8.0	513.6
13.1	15.5	155.7	13.7	4.7	513.6
30.3	17.1	59.0	13.7	5.5	513.6
6.2	16.7	111.2	13.8	4.8	513.6
0.0	19.4	573.8	13.8	9.0	513.6
0.1	18.6	272.9	13.8	8.0	513.6
0.0	18.4	638.5	13.8	10.1	513.6
0.0	20.5	638.4	13.8	10.0	513.6
0.0	21.8	643.2	13.8	10.7	513.6
0.0	23.6	634.7	13.9	11.3	513.6
5.5	25.3	573.4	13.9	11.7	513.6
12.0	24.2	451.8	13.9	9.3	513.6
7.9	23.8	285.6	13.9	8.8	513.6
2.8	22.4	270.1	13.9	9.0	513.6
5.2	20.1	131.3	13.9	8.5	513.6
10.4	15.0	95.8	14.0	3.9	512.4
0.3	17.7	244.8	14.0	6.9	512.4
0.1	18.7	266.9	14.0	8.1	512.4
0.0	19.6	522.5	14.0	10.2	512.4
0.0	21.1	635.4	14.0	10.2	512.4
0.0	19.9	426.7	14.0	8.9	512.4
0.0	20.9	396.6	14.0	8.6	512.4
0.1	23.0	397.8	14.0	9.0	512.4
3.8	24.2	322.1	14.0	9.5	512.4
17.9	23.5	269.1	14.0	9.7	512.4
0.6	24.0	344.1	14.0	10.3	512.4
0.4	24.8	591.7	14.1	10.7	512.4
0.0	24.4	600.5	14.1	10.7	512.4
0.0	24.9	601.7	14.1	10.8	512.4
2.1	27.9	579.4	14.1	11.2	512.4
17.4	25.1	176.6	14.1	7.4	512.4
0.3	24.8	412.3	14.1	11.1	512.4
0.0	26.4	550.1	14.1	11.9	512.4
25.5	25.1	110.1	14.1	7.4	512.4
46.4	24.1	42.2	14.1	4.1	512.4
2.1	23.9	134.4	14.1	7.7	512.4
0.6	24.1	261.2	14.1	7.8	512.4
36.8	24.2	88.3	14.1	5.8	512.4
2.3	23.1	81.0	14.1	6.9	512.4
4.4	19.6	37.2	14.1	6.2	512.4
0.3	19.9	267.4	14.1	7.1	512.4
0.3	23.2	590.3	14.1	10.0	512.4
0.0	24.4	373.4	14.1	9.6	512.4
3.0	24.1	291.1	14.1	8.6	512.4
2.0	24.2	216.0	14.1	7.3	512.4
15.8	25.7	428.2	14.1	10.3	508.9
25.9	25.0	180.0	14.0	6.8	508.9
7.3	25.9	288.3	14.0	8.6	508.9
11.0	27.4	601.7	14.0	10.9	508.9
0.0	28.5	632.5	14.0	11.7	508.9
0.8	28.6	627.7	14.0	11.4	508.9
2.1	28.7	628.2	14.0	11.1	508.9
8.1	27.9	586.7	14.0	10.8	508.9
9.4	27.9	515.0	14.0	10.9	508.9
20.4	27.1	413.1	14.0	10.5	508.9
18.6	26.1	332.7	14.0	10.0	508.9
3.9	27.6	557.3	13.9	11.6	508.9
7.6	26.8	377.2	13.9	9.4	508.9
6.8	26.6	407.9	13.9	10.2	508.9
1.9	27.4	492.4	13.9	10.8	508.9
3.9	26.0	341.5	13.9	8.9	508.9
0.8	25.5	212.4	13.9	7.2	508.9
1.8	26.4	446.5	13.9	9.6	508.9
0.5	24.7	171.5	13.8	7.9	508.9
9.9	23.4	108.5	13.8	5.3	508.9
5.7	22.8	30.9	13.8	3.1	508.9
0.9	23.3	121.6	13.8	5.0	508.9
0.1	26.2	525.6	13.8	9.6	508.9
4.9	27.1	365.0	13.8	9.5	508.9
17.5	27.0	417.0	13.7	9.3	508.9
15.5	27.2	496.3	13.7	9.4	508.9
1.3	28.2	538.6	13.7	10.9	508.9
16.4	27.7	444.0	13.7	9.6	508.9
23.4	27.0	353.0	13.7	9.0	508.9
5.8	27.6	479.7	13.6	9.7	508.9
19.7	27.0	453.1	13.6	9.6	508.9
6.2	26.6	533.9	13.6	10.2	507.1
11.3	26.7	469.4	13.6	8.2	507.1
0.2	26.2	523.6	13.5	10.5	507.1
0.0	25.8	586.9	13.5	9.8	507.1
0.3	26.4	552.1	13.5	10.0	507.1
0.5	26.9	518.2	13.5	9.6	507.1
0.8	27.8	548.6	13.4	10.1	507.1
0.8	27.5	344.3	13.4	9.0	507.1
7.5	27.0	416.0	13.4	9.7	507.1
3.6	27.8	524.9	13.4	9.6	507.1
3.5	27.8	514.8	13.4	10.1	507.1
5.4	27.7	430.1	13.3	9.8	507.1
20.7	27.3	352.7	13.3	9.4	507.1
19.2	25.8	201.6	13.3	7.9	507.1
3.0	24.9	404.3	13.2	8.0	507.1
0.6	24.8	370.8	13.2	8.9	507.1
0.4	26.8	466.8	13.2	9.1	507.1
16.5	25.0	247.5	13.2	7.1	507.1
0.3	25.0	444.3	13.1	8.9	507.1
0.2	25.9	521.5	13.1	9.5	507.1
0.3	26.7	546.3	13.1	9.4	507.1
0.5	27.0	429.9	13.1	8.6	507.1
23.0	26.0	444.5	13.0	8.0	507.1
17.4	26.2	411.5	13.0	9.1	507.1
15.2	26.4	336.9	13.0	8.7	507.1
16.2	26.2	425.2	12.9	9.3	507.1
27.4	24.8	412.2	12.9	7.8	507.1
0.8	22.7	61.0	12.9	3.8	507.1
0.6	23.7	458.6	12.9	8.5	507.1
0.1	23.6	507.5	12.8	8.3	507.1
0.2	24.0	484.0	12.8	9.3	507.1
7.3	25.6	480.1	12.8	8.8	508.0
15.1	22.6	28.4	12.7	4.4	508.0
1.0	22.1	293.6	12.7	8.8	508.0
0.0	22.6	545.6	12.7	9.8	508.0
0.0	23.7	517.3	12.7	9.2	508.0
0.0	22.2	320.4	12.6	8.6	508.0
0.0	24.3	515.7	12.6	8.7	508.0
0.1	24.6	257.0	12.6	6.6	508.0
6.2	25.1	234.1	12.5	7.6	508.0
2.6	25.7	293.7	12.5	7.8	508.0
4.5	24.6	135.7	12.5	5.4	508.0
14.2	25.3	368.1	12.5	7.4	508.0
4.4	20.1	62.3	12.4	8.0	508.0
0.1	19.0	517.0	12.4	6.4	508.0
0.0	18.8	518.4	12.4	7.8	508.0
0.0	18.9	520.3	12.3	8.3	508.0
0.0	19.3	500.1	12.3	8.6	508.0
0.0	21.2	493.8	12.3	9.2	508.0
0.0	22.9	440.7	12.2	9.1	508.0
0.0	22.3	249.4	12.2	8.7	508.0
0.0	22.6	496.1	12.2	9.5	508.0
0.1	23.0	480.6	12.2	8.8	508.0
0.3	24.7	306.4	12.1	8.3	508.0
1.0	24.4	62.6	12.1	5.3	508.0
3.8	24.7	132.0	12.1	6.3	508.0
0.1	24.4	229.1	12.0	8.2	508.0
0.0	24.1	467.6	12.0	9.4	508.0
0.0	22.4	480.2	12.0	8.3	508.0
0.0	23.7	467.8	11.9	9.0	508.0
0.0	24.1	452.2	11.9	8.9	508.0
0.0	21.6	463.7	11.9	8.2	508.9
0.0	21.5	454.1	11.9	8.4	508.9
0.0	22.3	452.8	11.8	8.6	508.9
0.0	22.1	433.9	11.8	9.0	508.9
0.0	19.5	461.8	11.8	8.7	508.9
0.0	19.9	459.6	11.7	8.5	508.9
0.0	20.3	428.3	11.7	8.0	508.9
0.0	19.2	390.9	11.7	8.0	508.9
0.0	16.4	456.6	11.6	7.7	508.9
0.0	17.8	441.3	11.6	8.0	508.9
0.0	19.9	349.9	11.6	7.4	508.9
0.0	20.5	362.9	11.6	7.8	508.9
0.0	21.5	410.6	11.5	8.0	508.9
0.3	23.6	371.3	11.5	7.9	508.9
0.1	24.7	384.9	11.5	7.7	508.9
2.4	24.4	213.1	11.4	7.1	508.9
0.1	20.0	271.0	11.4	6.7	508.9
0.0	19.0	395.0	11.4	7.0	508.9
0.0	18.6	269.1	11.3	7.1	508.9
0.0	19.1	409.9	11.3	7.8	508.9
0.0	19.1	412.8	11.3	7.7	508.9
0.0	21.8	391.0	11.3	7.9	508.9
0.1	23.5	266.1	11.2	7.4	508.9
0.0	24.4	335.1	11.2	7.5	508.9
0.0	23.0	349.8	11.2	6.5	508.9
0.1	24.9	348.3	11.1	7.4	508.9
0.1	26.0	350.7	11.1	6.7	508.9
0.0	22.8	312.6	11.1	7.0	508.9
0.0	22.3	374.2	11.1	6.9	508.9
0.0	23.2	368.5	11.0	6.7	508.9
12.7	22.4	246.3	11.0	7.9	508.9
8.4	12.6	18.7	11.0	3.3	510.8
1.6	11.6	20.1	11.0	1.9	510.8
2.8	9.1	36.2	10.9	2.6	510.8
0.3	8.7	258.9	10.9	4.2	510.8
0.1	10.1	350.6	10.9	4.9	510.8
0.0	11.5	334.5	10.9	4.8	510.8
0.0	14.5	306.6	10.8	4.9	510.8
0.0	17.1	301.0	10.8	5.4	510.8
0.0	18.2	326.6	10.8	5.8	510.8
0.6	18.2	274.4	10.8	4.9	510.8
0.2	17.6	289.9	10.7	4.9	510.8
1.1	19.3	308.2	10.7	5.8	510.8
0.6	10.0	148.7	10.7	4.4	510.8
0.0	7.6	343.0	10.7	3.8	510.8
0.0	9.6	332.0	10.6	4.5	510.8
0.0	11.7	332.3	10.6	5.1	510.8
0.0	13.6	329.6	10.6	5.5	510.8
0.0	15.1	240.0	10.6	4.5	510.8
0.4	17.2	273.8	10.6	5.1	510.8
0.6	11.7	108.3	10.5	4.0	510.8
0.0	10.0	325.0	10.5	4.2	510.8
0.0	4.9	334.2	10.5	2.8	510.8
0.0	8.9	321.8	10.5	4.5	510.8
0.0	10.8	310.0	10.5	5.0	510.8
0.0	10.1	290.7	10.4	4.1	510.8
0.0	11.1	71.1	10.4	2.9	510.8
0.0	12.3	71.8	10.4	3.0	510.8
1.0	13.7	209.8	10.4	3.9	510.8
0.6	14.3	110.4	10.4	3.1	510.8
0.1	15.6	136.6	10.4	4.3	510.8
1.4	15.8	161.3	10.3	4.0	513.2
0.1	8.9	220.9	10.3	4.0	513.2
0.0	6.7	312.4	10.3	3.0	513.2
0.0	7.5	289.9	10.3	4.0	513.2
0.0	7.8	304.5	10.3	4.1	513.2
0.0	10.1	299.5	10.3	4.7	513.2
0.0	11.3	283.2	10.3	4.7	513.2
0.0	12.2	281.5	10.3	4.8	513.2
0.0	13.0	227.3	10.2	4.2	513.2
0.9	13.6	118.0	10.2	3.3	513.2
0.0	16.3	256.3	10.2	4.6	513.2
0.0	19.9	259.5	10.2	5.0	513.2
6.6	19.2	93.3	10.2	3.7	513.2
0.6	15.0	58.6	10.2	3.9	513.2
0.4	13.7	118.8	10.2	2.6	513.2
7.5	13.4	62.8	10.2	3.7	513.2
2.5	8.8	43.4	10.2	2.3	513.2
3.1	7.4	99.5	10.2	1.6	513.2
17.6	6.7	18.6	10.2	1.7	513.2
0.6	3.5	105.7	10.2	1.9	513.2
0.3	2.4	205.3	10.2	2.3	513.2
0.1	2.8	210.6	10.2	2.6	513.2
0.2	3.1	150.1	10.2	2.5	513.2
0.2	6.5	253.4	10.2	3.8	513.2
0.2	9.7	239.8	10.2	4.5	513.2
5.0	9.1	76.4	10.2	3.7	513.2
1.9	0.4	22.9	10.2	2.3	513.2
0.0	-5.3	69.3	10.2	0.9	513.2
0.0	-5.6	253.5	10.2	1.4	513.2
0.0	-4.1	184.0	10.2	1.6	513.2
13.7	-2.0	92.5	10.2	1.2	513.2
0.9	-0.8	55.1	10.2	0.9	516.0
1.9	0.1	29.8	10.2	0.6	516.0
0.0	0.4	240.0	10.2	2.2	516.0
0.0	0.6	305.1	10.2	2.5	516.0
0.1	3.4	263.1	10.3	3.0	516.0
0.1	3.5	99.4	10.3	2.4	516.0
0.6	4.4	73.4	10.3	2.2	516.0
18.6	3.9	49.2	10.3	1.5	516.0
13.0	2.1	31.7	10.3	1.7	516.0
0.6	2.0	130.1	10.3	1.8	516.0
3.3	7.1	237.1	10.3	3.0	516.0
6.5	7.9	19.3	10.3	1.8	516.0
6.5	5.3	18.4	10.4	1.9	516.0
11.4	4.1	19.9	10.4	1.1	516.0
21.8	3.3	11.9	10.4	2.3	516.0
1.2	-1.1	118.9	10.4	1.5	516.0
4.5	-0.9	76.6	10.4	1.2	516.0
2.0	-2.3	215.8	10.4	2.0	516.0
0.5	-6.1	259.5	10.5	1.5	516.0
0.5	-5.3	206.8	10.5	1.6	516.0
0.3	-3.4	138.7	10.5	1.4	516.0
2.4	-2.4	64.2	10.5	1.1	516.0
2.2	0.0	41.3	10.5	1.5	516.0
1.7	4.7	102.0	10.6	2.6	516.0
4.2	0.9	26.6	10.6	2.5	516.0
0.4	-3.3	92.0	10.6	1.8	516.0
0.0	-4.6	247.3	10.6	1.9	516.0
0.0	-1.9	315.0	10.6	2.3	516.0
0.0	-4.2	361.9	10.7	1.7	516.0
0.0	-2.0	352.6	10.7	2.4	516.0
0.0	-0.8	362.8	10.7	2.9	516.0
0.0	1.8	363.0	10.7	3.1	517.5
0.0	3.4	365.3	10.8	3.1	517.5
0.0	0.0	354.6	10.8	3.1	517.5
0.0	-1.3	384.3	10.8	2.8	517.5
0.0	-0.2	385.5	10.8	3.4	517.5
0.0	4.0	381.5	10.9	4.8	517.5
0.0	6.8	372.5	10.9	5.4	517.5
0.0	8.5	376.4	10.9	5.7	517.5
0.0	10.0	368.3	10.9	6.0	517.5
0.0	11.6	341.1	11.0	6.4	517.5
0.0	14.4	366.8	11.0	6.7	517.5
11.0	12.5	149.2	11.0	4.2	517.5
0.5	14.0	83.2	11.1	3.9	517.5
7.6	17.0	300.7	11.1	5.3	517.5
2.1	18.4	266.5	11.1	4.7	517.5
17.7	14.7	167.1	11.1	6.1	517.5
8.2	5.2	26.5	11.2	3.0	517.5
5.4	3.6	29.0	11.2	1.3	517.5
11.3	3.5	30.9	11.2	1.2	517.5
8.5	2.3	46.5	11.3	2.0	517.5
0.1	3.2	215.0	11.3	3.1	517.5
0.3	4.7	169.5	11.3	3.7	517.5
17.3	7.6	209.1	11.3	5.5	517.5
0.6	2.3	147.4	11.4	2.2	517.5
0.2	4.2	427.5	11.4	3.5	517.5
0.0	4.3	382.2	11.4	3.2	517.5
0.9	9.1	367.2	11.5	4.9	517.5
1.8	10.6	211.3	11.5	4.9	517.5
0.5	9.0	187.8	11.5	4.2	518.2
9.4	9.0	178.0	11.5	3.5	518.2
0.1	6.1	273.9	11.6	4.4	518.2
15.7	6.3	159.2	11.6	3.1	518.2
18.9	7.0	42.7	11.6	3.8	518.2
0.0	4.4	291.2	11.7	4.2	518.2
0.0	3.8	329.9	11.7	4.2	518.2
0.0	4.7	473.0	11.7	4.7	518.2
2.7	6.4	300.9	11.8	4.1	518.2
23.9	7.2	47.3	11.8	2.7	518.2
1.1	8.8	109.5	11.8	3.0	518.2
24.0	10.1	87.4	11.9	3.0	518.2
7.7	11.3	73.3	11.9	3.5	518.2
3.7	11.6	92.3	11.9	4.3	518.2
0.0	7.8	279.8	11.9	4.6	518.2
0.0	6.7	404.2	12.0	5.2	518.2
17.1	10.1	276.8	12.0	5.2	518.2
19.5	14.5	28.2	12.0	6.2	518.2
1.1	10.0	128.4	12.1	7.4	518.2
0.0	9.4	327.2	12.1	4.4	518.2
0.0	13.8	424.4	12.1	7.4	518.2
7.0	17.6	330.1	12.2	7.4	518.2
16.2	17.5	343.8	12.2	8.7	518.2
1.1	10.3	163.1	12.2	4.2	518.2
1.8	11.8	302.5	12.3	5.4	518.2
0.0	11.1	499.5	12.3	6.2	518.2
13.0	15.8	490.0	12.3	7.7	518.2
6.8	16.4	60.4	12.3	6.9	518.2
6.7	12.1	164.2	12.4	4.2	518.2
0.4	13.1	406.5	12.4	5.7	518.2
17.4	12.2	75.9	12.4	4.4	518.2
0.2	11.7	116.4	12.5	3.9	518.8
0.0	13.0	225.7	12.5	5.5	518.8
0.0	11.4	417.5	12.5	5.8	518.8
0.0	9.1	269.0	12.6	5.8	518.8
0.0	11.0	561.9	12.6	7.6	518.8
0.0	13.8	547.5	12.6	7.5	518.8
20.9	14.4	82.9	12.6	4.8	518.8
5.5	16.7	106.1	12.7	5.0	518.8
3.1	18.9	137.6	12.7	5.7	518.8
26.6	18.4	98.2	12.7	6.8	518.8
0.0	10.5	500.8	12.8	6.6	518.8
1.9	8.7	318.2	12.8	4.3	518.8
3.9	7.4	59.8	12.8	3.6	518.8
15.4	11.5	87.8	12.9	4.3	518.8
13.0	12.1	41.8	12.9	2.8	518.8
4.2	8.7	123.7	12.9	5.8	518.8
0.0	11.0	611.6	12.9	7.4	518.8
0.0	14.1	595.6	13.0	8.7	518.8
0.4	15.9	291.5	13.0	7.0	518.8
0.2	17.2	466.0	13.0	9.6	518.8
0.0	18.9	454.6	13.1	9.3	518.8
2.1	20.4	266.3	13.1	7.5	518.8
7.8	16.1	110.4	13.1	9.6	518.8
0.0	12.3	614.0	13.1	7.6	518.8
1.7	17.5	552.7	13.2	9.6	518.8
52.4	16.3	64.2	13.2	4.7	518.8
10.2	19.5	84.2	13.2	6.1	518.8
26.0	16.3	88.3	13.2	10.5	518.8
0.0	10.2	273.2	13.3	5.7	518.8
0.0	10.6	299.7	13.3	6.1	518.8
5.2	12.5	261.2	13.3	5.9	519.4
0.0	14.3	498.1	13.3	8.4	519.4
0.1	18.2	609.9	13.4	10.3	519.4
54.0	21.0	558.9	13.4	10.9	519.4
23.1	18.4	56.0	13.4	6.4	519.4
11.3	16.1	65.3	13.4	4.1	519.4
1.3	17.2	165.6	13.5	6.7	519.4
11.4	19.1	224.9	13.5	7.3	519.4
0.9	18.7	268.7	13.5	6.4	519.4
0.0	21.5	561.3	13.5	9.1	519.4
16.2	23.0	172.9	13.6	8.1	519.4
24.7	23.7	203.2	13.6	9.5	519.4
10.5	14.6	69.6	13.6	7.8	519.4
0.0	18.0	611.3	13.6	8.8	519.4
44.2	18.7	191.4	13.7	7.7	519.4
0.8	13.6	170.4	13.7	6.0	519.4
27.5	18.8	577.3	13.7	9.4	519.4
5.2	16.0	104.3	13.7	5.3	519.4
0.0	18.8	401.9	13.7	8.8	519.4
39.1	17.9	107.6	13.8	4.3	519.4
13.7	19.6	113.0	13.8	6.1	519.4
5.2	23.9	169.2	13.8	8.2	519.4
0.3	23.9	256.3	13.8	9.1	519.4
2.5	24.1	556.4	13.8	10.2	519.4
7.2	23.3	407.0	13.8	9.0	519.4
7.6	23.5	301.2	13.9	12.0	519.4
1.2	16.4	199.2	13.9	5.7	519.4
0.0	19.0	631.8	13.9	10.1	519.4
0.0	20.9	622.9	13.9	11.1	519.4
7.4	20.0	238.4	13.9	9.0	519.4
4.2	17.5	112.2	13.9	5.2	519.4
0.3	21.8	560.1	13.9	10.1	518.2
0.1	19.4	457.2	14.0	9.9	518.2
0.0	20.9	587.5	14.0	9.9	518.2
14.9	22.4	257.4	14.0	7.1	518.2
2.6	22.7	206.5	14.0	7.9	518.2
0.2	25.2	621.0	14.0	11.9	518.2
1.7	25.4	619.9	14.0	12.2	518.2
0.0	26.5	645.4	14.0	12.1	518.2
2.0	27.0	628.0	14.0	11.1	518.2
32.8	25.8	517.5	14.0	8.6	518.2
0.0	23.1	626.3	14.0	12.8	518.2
0.0	22.6	637.9	14.1	10.5	518.2
1.3	26.2	516.4	14.1	11.5	518.2
12.3	25.0	71.1	14.1	5.5	518.2
0.5	23.0	331.1	14.1	10.5	518.2
0.1	22.2	591.6	14.1	11.4	518.2
0.0	23.2	662.6	14.1	11.4	518.2
0.0	23.0	617.8	14.1	10.3	518.2
0.2	20.9	86.8	14.1	4.8	518.2
0.5	21.8	139.5	14.1	6.9	518.2
0.1	21.8	295.1	14.1	7.4	518.2
14.5	21.0	94.6	14.1	5.5	518.2
28.5	22.2	49.1	14.1	4.7	518.2
41.6	23.0	44.1	14.1	4.6	518.2
35.1	23.3	55.4	14.1	4.6	518.2
3.3	23.8	107.5	14.1	6.7	518.2
0.2	24.6	116.3	14.1	6.5	518.2
4.1	25.8	219.8	14.1	8.6	518.2
13.4	25.3	262.4	14.1	9.1	518.2
22.7	24.6	210.9	14.1	7.6	518.2
16.1	25.6	218.9	14.1	8.4	514.8
0.1	26.1	424.2	14.0	9.8	514.8
15.3	26.5	485.6	14.0	8.7	514.8
29.0	26.6	503.4	14.0	8.3	514.8
19.3	27.0	539.7	14.0	9.9	514.8
22.8	27.0	439.3	14.0	9.1	514.8
13.3	27.0	452.4	14.0	9.8	514.8
12.1	27.0	456.4	14.0	10.3	514.8
0.0	26.9	308.2	14.0	7.8	514.8
9.9	27.7	562.9	14.0	10.1	514.8
5.0	28.1	558.5	14.0	10.2	514.8
2.0	28.0	561.5	13.9	10.8	514.8
1.2	28.4	576.7	13.9	10.4	514.8
3.3	28.8	561.0	13.9	11.3	514.8
5.3	28.7	520.5	13.9	10.2	514.8
16.6	27.9	450.1	13.9	9.1	514.8
50.4	26.1	274.4	13.9	8.1	514.8
15.5	26.0	265.7	13.9	7.7	514.8
12.2	26.0	479.7	13.8	9.1	514.8
10.1	26.2	369.9	13.8	8.7	514.8
7.4	26.7	493.4	13.8	9.0	514.8
11.0	27.0	564.3	13.8	9.4	514.8
10.4	27.0	561.0	13.8	10.3	514.8
0.3	27.7	601.0	13.8	10.9	514.8
0.0	27.6	601.6	13.7	10.9	514.8
0.0	28.0	400.9	13.7	10.0	514.8
0.4	28.6	457.2	13.7	10.6	514.8
0.3	29.2	578.1	13.7	11.0	514.8
0.1	29.8	600.1	13.7	11.2	514.8
3.4	29.5	512.3	13.6	10.1	514.8
6.8	27.4	462.6	13.6	10.8	514.8
17.5	25.8	342.4	13.6	7.5	513.0
35.8	25.2	290.0	13.6	5.6	513.0
2.0	25.4	170.5	13.5	6.7	513.0
0.5	26.2	429.1	13.5	9.2	513.0
1.0	25.4	341.7	13.5	8.9	513.0
0.8	26.3	435.5	13.5	9.8	513.0
2.1	27.2	569.5	13.5	10.1	513.0
11.6	26.9	480.6	13.4	9.4	513.0
20.3	26.4	460.8	13.4	9.4	513.0
16.3	25.8	351.6	13.4	8.6	513.0
17.7	25.2	282.2	13.4	7.8	513.0
12.1	25.2	209.3	13.3	7.6	513.0
23.6	25.5	303.7	13.3	7.1	513.0
23.1	26.0	295.5	13.3	8.3	513.0
27.2	25.8	388.9	13.3	7.7	513.0
7.6	25.7	179.8	13.2	7.5	513.0
14.3	26.0	430.9	13.2	9.3	513.0
2.8	26.2	549.4	13.2	9.6	513.0
3.4	25.9	464.3	13.1	9.3	513.0
2.2	26.5	454.8	13.1	9.4	513.0
0.2	26.9	372.0	13.1	9.2	513.0
14.5	26.5	390.8	13.1	9.2	513.0
16.2	25.3	152.8	13.0	6.8	513.0
0.5	24.8	88.0	13.0	5.8	513.0
7.0	24.6	85.4	13.0	5.2	513.0
4.2	24.2	73.1	13.0	4.7	513.0
1.9	24.5	89.3	12.9	4.9	513.0
21.7	24.9	263.5	12.9	7.9	513.0
18.5	25.2	376.4	12.9	8.3	513.0
12.1	26.0	444.9	12.8	8.7	513.0
10.1	26.3	466.6	12.8	8.9	513.0
17.7	25.7	392.1	12.8	8.3	513.9
0.1	25.9	457.1	12.8	8.6	513.9
