rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
4.6	25.1	230.9	14.1	7.8	455.4
16.4	25.3	296.2	14.1	8.7	455.4
3.5	24.7	227.6	14.1	8.1	455.4
0.0	25.8	383.9	14.1	10.0	452.4
0.1	26.5	592.9	14.0	10.6	452.4
3.0	26.7	604.2	14.0	10.6	452.4
10.6	26.4	603.1	14.0	10.5	452.4
7.2	26.5	518.9	14.0	9.5	452.4
2.3	25.9	370.2	14.0	8.3	452.4
7.3	25.4	464.2	14.0	8.3	452.4
1.0	25.4	484.1	14.0	8.7	452.4
3.6	24.8	186.0	14.0	6.6	452.4
9.0	24.4	61.7	14.0	5.6	452.4
0.9	24.2	178.6	14.0	7.1	452.4
0.2	25.0	238.9	13.9	7.0	452.4
21.4	25.2	300.8	13.9	8.2	452.4
5.5	25.2	446.9	13.9	9.6	452.4
0.3	26.6	543.2	13.9	10.7	452.4
7.3	26.6	565.4	13.9	10.8	452.4
4.1	26.7	445.2	13.9	10.1	452.4
4.7	27.1	460.2	13.9	10.1	452.4
23.4	26.1	336.0	13.8	8.6	452.4
19.2	25.9	271.0	13.8	9.1	452.4
20.5	25.3	301.3	13.8	9.5	452.4
12.5	25.4	456.1	13.8	8.6	452.4
9.0	24.6	395.7	13.8	6.6	452.4
13.4	23.6	93.7	13.7	5.0	452.4
15.8	24.8	407.5	13.7	7.7	452.4
0.6	25.6	463.0	13.7	9.2	452.4
6.9	26.0	589.8	13.7	9.9	452.4
0.0	25.8	473.9	13.7	9.6	452.4
2.8	26.0	575.6	13.6	10.9	452.4
2.4	26.2	597.4	13.6	10.9	452.4
0.0	27.0	596.9	13.6	10.6	452.4
0.0	27.5	591.9	13.6	10.7	450.2
17.9	25.8	469.4	13.6	9.2	450.2
19.3	24.8	346.8	13.5	8.7	450.2
19.1	24.6	530.6	13.5	9.3	450.2
9.9	24.8	548.0	13.5	8.9	450.2
11.4	25.3	493.8	13.5	9.0	450.2
7.1	26.0	459.5	13.4	9.9	450.2
13.6	25.8	445.4	13.4	9.9	450.2
10.4	26.2	463.5	13.4	9.7	450.2
19.0	25.7	353.2	13.4	7.7	450.2
21.5	24.2	41.6	13.3	4.0	450.2
0.4	23.6	41.8	13.3	3.5	450.2
0.5	23.3	419.3	13.3	9.1	450.2
0.0	23.3	575.0	13.3	10.2	450.2
0.0	24.2	444.6	13.2	9.3	450.2
0.0	24.9	268.0	13.2	7.6	450.2
0.2	24.8	170.2	13.2	7.8	450.2
9.2	25.5	447.9	13.2	9.2	450.2
19.3	25.3	482.7	13.1	9.2	450.2
11.4	25.6	512.5	13.1	8.7	450.2
1.4	26.0	456.0	13.1	9.2	450.2
5.5	26.1	483.6	13.1	9.4	450.2
7.9	26.2	434.4	13.0	9.1	450.2
4.7	26.1	447.3	13.0	9.5	450.2
0.0	26.5	520.5	13.0	10.3	450.2
2.4	26.2	418.5	12.9	8.9	450.2
11.8	26.0	488.6	12.9	9.2	450.2
13.8	26.0	423.5	12.9	7.7	450.2
0.1	26.7	463.5	12.9	9.7	450.2
0.0	26.8	523.5	12.8	8.9	450.2
0.3	27.1	457.1	12.8	8.9	450.2
0.2	26.1	517.9	12.8	9.3	450.1
0.0	26.3	527.2	12.7	9.3	450.1
0.0	27.3	523.9	12.7	10.0	450.1
0.0	27.7	521.0	12.7	9.7	450.1
0.1	28.0	506.0	12.7	9.7	450.1
0.9	27.8	472.4	12.6	9.3	450.1
0.4	25.8	169.0	12.6	6.9	450.1
0.3	24.8	80.2	12.6	4.8	450.1
2.1	23.8	40.2	12.5	5.7	450.1
14.4	21.3	12.1	12.5	4.0	450.1
8.4	20.4	17.5	12.5	2.0	450.1
0.7	21.9	64.5	12.4	4.2	450.1
0.6	21.8	36.6	12.4	3.3	450.1
0.6	22.5	267.6	12.4	6.9	450.1
10.7	24.1	293.3	12.4	7.0	450.1
29.0	22.7	90.1	12.3	5.6	450.1
22.4	22.1	294.2	12.3	7.1	450.1
0.0	18.5	159.6	12.3	5.8	450.1
0.1	16.6	319.6	12.2	6.7	450.1
0.0	18.7	368.0	12.2	7.2	450.1
0.0	20.1	477.2	12.2	8.0	450.1
0.0	21.9	472.0	12.1	8.3	450.1
0.0	22.3	363.2	12.1	7.9	450.1
0.2	21.9	427.8	12.1	7.4	450.1
0.0	18.9	433.8	12.1	7.5	450.1
0.0	18.3	461.0	12.0	6.6	450.1
0.0	18.3	355.5	12.0	7.5	450.1
0.0	18.7	474.2	12.0	8.0	450.1
0.0	19.7	470.8	11.9	9.0	450.1
0.0	21.0	466.8	11.9	9.3	450.1
0.0	19.7	460.9	11.9	8.6	450.6
0.0	20.4	440.4	11.8	7.8	450.6
0.1	21.0	205.2	11.8	5.8	450.6
0.0	20.5	263.5	11.8	6.9	450.6
0.6	22.6	415.3	11.8	7.8	450.6
1.1	21.7	52.8	11.7	3.9	450.6
0.4	21.5	64.5	11.7	5.9	450.6
0.0	21.8	313.0	11.7	7.5	450.6
0.0	19.1	422.6	11.6	7.6	450.6
0.0	16.2	434.1	11.6	6.9	450.6
0.0	17.0	432.0	11.6	7.4	450.6
0.0	17.9	422.2	11.5	7.6	450.6
0.0	19.4	415.8	11.5	7.5	450.6
0.0	19.8	372.3	11.5	7.6	450.6
0.0	20.1	401.5	11.5	7.4	450.6
0.0	19.9	399.3	11.4	7.6	450.6
0.0	20.8	388.0	11.4	7.6	450.6
0.1	19.6	358.3	11.4	7.3	450.6
0.0	19.5	397.3	11.3	6.6	450.6
0.0	20.1	382.3	11.3	7.2	450.6
0.0	19.4	382.0	11.3	7.4	450.6
0.0	20.4	384.6	11.3	6.9	450.6
0.0	21.7	370.8	11.2	7.0	450.6
0.0	21.9	367.2	11.2	7.4	450.6
0.0	22.5	363.9	11.2	7.3	450.6
0.0	22.6	341.6	11.1	7.0	450.6
0.1	22.3	347.8	11.1	7.2	450.6
0.2	11.8	49.7	11.1	5.5	450.6
18.2	12.2	319.1	11.1	4.7	450.6
0.3	9.6	130.8	11.0	3.9	450.6
0.0	9.6	372.8	11.0	4.4	450.6
0.0	11.8	230.9	11.0	4.7	452.4
0.0	15.2	340.1	11.0	5.7	452.4
0.0	14.3	292.1	10.9	4.8	452.4
12.3	13.0	75.6	10.9	3.1	452.4
2.6	7.2	23.1	10.9	3.6	452.4
0.0	6.1	356.7	10.8	3.5	452.4
0.0	8.1	292.3	10.8	4.2	452.4
0.0	9.4	250.8	10.8	4.8	452.4
0.0	4.0	347.8	10.8	3.2	452.4
0.0	5.5	342.9	10.8	3.8	452.4
0.0	8.4	338.2	10.7	4.6	452.4
0.0	10.8	328.5	10.7	5.1	452.4
0.0	13.8	320.7	10.7	5.5	452.4
0.0	16.5	314.2	10.7	5.9	452.4
0.0	13.2	328.9	10.6	5.2	452.4
0.0	11.3	281.6	10.6	4.3	452.4
0.0	14.5	315.8	10.6	4.8	452.4
0.0	16.0	184.0	10.6	5.2	452.4
0.0	15.9	304.4	10.5	5.6	452.4
0.1	16.0	283.4	10.5	5.1	452.4
0.0	18.0	283.1	10.5	5.2	452.4
31.3	20.1	106.8	10.5	4.3	452.4
6.0	11.1	35.1	10.5	5.1	452.4
0.7	6.3	98.1	10.5	1.9	452.4
0.0	6.5	240.0	10.4	2.9	452.4
0.2	11.9	284.1	10.4	4.2	452.4
0.4	14.4	266.1	10.4	4.0	452.4
3.4	8.6	53.5	10.4	2.4	452.4
7.4	7.5	61.9	10.4	1.9	452.4
1.3	5.5	83.3	10.4	2.1	452.4
0.2	4.7	101.2	10.3	1.4	454.6
3.6	7.7	55.4	10.3	2.1	454.6
9.6	6.9	26.1	10.3	2.7	454.6
0.0	1.7	234.8	10.3	2.4	454.6
0.1	2.6	257.3	10.3	2.9	454.6
0.0	6.4	202.8	10.3	3.3	454.6
1.2	7.7	78.9	10.3	2.0	454.6
0.6	10.5	65.3	10.3	2.6	454.6
2.0	11.7	101.4	10.2	2.7	454.6
2.7	8.7	32.0	10.2	2.2	454.6
0.1	5.1	214.6	10.2	2.7	454.6
0.4	3.7	90.7	10.2	2.7	454.6
0.1	3.2	208.6	10.2	2.9	454.6
0.6	4.2	167.2	10.2	2.9	454.6
0.3	7.9	189.7	10.2	3.4	454.6
4.2	11.5	50.7	10.2	2.7	454.6
23.9	6.1	10.1	10.2	3.0	454.6
0.9	3.9	49.9	10.2	1.8	454.6
2.7	4.5	107.5	10.2	2.1	454.6
0.8	4.2	115.6	10.2	2.4	454.6
1.4	1.9	78.4	10.2	1.8	454.6
0.2	-0.7	230.4	10.2	1.9	454.6
0.3	-0.3	184.1	10.2	2.0	454.6
0.0	0.7	193.8	10.2	2.5	454.6
0.0	5.4	195.0	10.2	3.4	454.6
8.0	4.7	40.0	10.2	1.7	454.6
9.1	5.2	49.2	10.2	1.5	454.6
13.4	7.1	15.7	10.2	1.3	454.6
1.0	7.3	72.3	10.2	2.4	454.6
8.3	2.9	50.0	10.2	2.0	454.6
28.7	0.5	10.5	10.2	1.1	454.6
22.7	3.4	14.1	10.2	1.9	456.9
26.8	5.8	11.0	10.2	1.1	456.9
9.0	4.9	11.7	10.2	1.5	456.9
1.1	4.5	57.3	10.2	1.5	456.9
1.7	8.5	81.6	10.3	2.6	456.9
3.4	12.3	59.0	10.3	3.4	456.9
0.6	16.3	158.9	10.3	3.5	456.9
6.2	7.0	19.9	10.3	4.5	456.9
9.1	1.5	42.7	10.3	1.1	456.9
3.7	0.8	52.4	10.3	1.6	456.9
0.2	-0.9	238.8	10.3	1.8	456.9
0.6	-0.8	100.6	10.3	1.5	456.9
0.1	-1.7	134.8	10.4	2.0	456.9
0.1	0.2	216.0	10.4	2.1	456.9
1.4	-0.3	48.0	10.4	1.9	456.9
0.9	-0.3	75.4	10.4	1.5	456.9
1.1	3.6	175.2	10.4	2.6	456.9
11.4	6.7	55.3	10.4	2.3	456.9
2.2	4.0	115.0	10.5	2.6	456.9
9.0	3.2	49.5	10.5	1.4	456.9
6.9	4.0	134.2	10.5	2.0	456.9
2.8	3.3	44.4	10.5	1.5	456.9
1.0	0.6	86.7	10.5	1.8	456.9
0.9	-1.1	211.3	10.6	2.1	456.9
0.7	-3.5	183.6	10.6	1.7	456.9
0.0	-2.1	340.4	10.6	2.2	456.9
0.2	1.6	322.8	10.6	2.7	456.9
2.5	-0.2	98.8	10.7	2.2	456.9
0.0	-2.9	346.6	10.7	2.2	456.9
0.0	-1.9	274.9	10.7	2.3	456.9
0.0	1.2	347.3	10.7	3.3	456.9
2.3	3.9	197.8	10.7	3.3	458.1
0.9	2.4	227.4	10.8	2.5	458.1
13.1	3.0	157.3	10.8	2.2	458.1
5.7	3.5	23.5	10.8	1.2	458.1
0.8	4.0	99.7	10.8	2.2	458.1
0.0	3.6	207.9	10.9	2.5	458.1
0.1	0.6	127.3	10.9	2.7	458.1
0.1	2.0	143.7	10.9	2.9	458.1
0.1	2.5	350.4	11.0	3.5	458.1
0.0	1.7	362.0	11.0	2.5	458.1
6.7	0.3	116.4	11.0	1.3	458.1
5.2	2.8	120.9	11.0	2.2	458.1
1.2	5.3	55.2	11.1	2.5	458.1
12.2	3.7	21.4	11.1	3.2	458.1
2.7	-2.0	145.1	11.1	2.3	458.1
8.7	-1.0	305.2	11.1	2.3	458.1
13.6	-1.9	57.9	11.2	1.3	458.1
6.7	-0.1	131.7	11.2	1.5	458.1
8.5	0.7	25.4	11.2	1.7	458.1
11.3	-0.7	99.5	11.3	1.8	458.1
8.7	-1.8	74.0	11.3	1.5	458.1
18.9	-0.9	96.4	11.3	1.6	458.1
13.7	-0.3	54.4	11.3	1.3	458.1
4.4	1.8	161.3	11.4	2.1	458.1
27.6	2.7	45.2	11.4	1.9	458.1
0.9	3.2	89.7	11.4	1.9	458.1
3.1	4.2	308.0	11.5	3.4	458.1
5.6	3.5	64.3	11.5	2.0	458.1
2.8	3.3	84.8	11.5	2.7	458.7
0.6	4.5	211.1	11.6	4.9	458.7
0.2	7.8	340.8	11.6	5.8	458.7
27.8	9.7	226.3	11.6	5.8	458.7
0.3	3.8	153.7	11.6	2.7	458.7
0.3	4.2	121.0	11.7	3.5	458.7
0.0	1.9	467.9	11.7	3.8	458.7
0.0	3.9	459.9	11.7	4.2	458.7
0.7	4.0	228.6	11.8	3.1	458.7
14.0	4.9	275.0	11.8	3.5	458.7
7.3	5.2	80.5	11.8	2.9	458.7
0.0	5.2	449.8	11.9	5.1	458.7
0.0	5.9	252.5	11.9	4.7	458.7
0.1	8.9	412.0	11.9	5.9	458.7
0.0	7.8	479.7	12.0	6.4	458.7
0.0	7.9	472.3	12.0	5.6	458.7
21.4	9.9	220.6	12.0	5.2	458.7
44.0	12.3	47.3	12.0	4.9	458.7
11.5	10.0	43.2	12.1	6.5	458.7
0.4	5.1	105.5	12.1	3.5	458.7
3.6	10.0	451.6	12.1	5.9	458.7
15.4	12.0	59.6	12.2	5.8	458.7
2.1	7.1	103.8	12.2	3.2	458.7
0.4	8.1	286.0	12.2	5.1	458.7
1.4	10.7	423.3	12.3	5.8	458.7
0.0	4.7	435.3	12.3	5.0	458.7
0.0	5.0	530.8	12.3	5.0	458.7
0.0	7.6	528.3	12.3	6.5	458.7
0.0	11.7	522.0	12.4	8.2	458.7
19.9	10.4	256.0	12.4	6.8	458.7
1.7	8.6	143.4	12.4	3.8	458.7
30.8	13.9	380.4	12.5	7.3	459.0
3.3	14.0	46.1	12.5	7.3	459.0
1.9	14.9	362.9	12.5	7.8	459.0
11.5	14.5	364.5	12.6	8.8	459.0
0.1	7.7	290.7	12.6	5.4	459.0
0.0	7.4	529.2	12.6	5.7	459.0
2.0	6.9	136.2	12.7	3.5	459.0
2.1	9.8	355.0	12.7	6.2	459.0
0.1	11.3	357.2	12.7	7.1	459.0
0.0	16.0	525.3	12.7	8.9	459.0
0.0	19.0	530.2	12.8	9.9	459.0
0.1	21.1	533.6	12.8	11.1	459.0
0.4	22.6	507.2	12.8	10.9	459.0
0.3	19.7	323.7	12.9	8.1	459.0
15.6	15.7	102.0	12.9	7.4	459.0
30.9	11.0	44.1	12.9	4.8	459.0
0.2	9.3	226.5	12.9	6.4	459.0
0.1	12.6	359.0	13.0	6.2	459.0
0.1	11.0	106.7	13.0	4.9	459.0
3.1	13.8	246.3	13.0	6.9	459.0
0.1	12.3	362.6	13.1	6.2	459.0
0.0	11.7	259.7	13.1	6.7	459.0
0.0	14.0	589.6	13.1	8.9	459.0
0.0	16.2	598.2	13.1	9.4	459.0
0.0	18.9	578.8	13.2	9.3	459.0
6.0	18.1	335.3	13.2	7.4	459.0
27.5	22.1	382.6	13.2	9.8	459.0
14.8	16.1	55.1	13.2	9.3	459.0
1.1	12.2	171.1	13.3	6.2	459.0
0.2	15.9	559.3	13.3	9.2	459.0
7.1	18.6	496.6	13.3	10.5	459.6
26.5	17.2	61.8	13.4	6.0	459.6
38.8	20.3	73.0	13.4	6.0	459.6
34.0	16.0	46.7	13.4	7.1	459.6
0.8	20.3	120.9	13.4	7.6	459.6
0.0	25.1	459.8	13.5	11.0	459.6
35.0	24.1	501.5	13.5	10.0	459.6
3.5	24.6	251.2	13.5	7.1	459.6
18.8	22.1	364.4	13.5	12.2	459.6
7.8	15.4	143.3	13.5	5.0	459.6
2.8	15.7	120.9	13.6	4.3	459.6
2.2	19.6	179.3	13.6	7.2	459.6
0.0	24.7	315.6	13.6	10.2	459.6
20.4	24.4	458.5	13.6	10.2	459.6
7.9	23.9	233.6	13.7	9.6	459.6
0.0	25.4	564.0	13.7	10.6	459.6
0.1	25.5	421.8	13.7	8.6	459.6
23.1	24.9	534.0	13.7	9.8	459.6
27.7	24.4	255.0	13.7	9.0	459.6
4.8	22.7	117.1	13.8	6.9	459.6
21.9	23.8	309.8	13.8	8.2	459.6
12.5	24.1	227.2	13.8	9.1	459.6
16.3	24.9	263.8	13.8	9.5	459.6
9.4	22.2	181.7	13.8	10.7	459.6
0.2	19.6	458.0	13.8	8.2	459.6
0.9	20.8	622.8	13.9	11.1	459.6
0.2	20.6	592.9	13.9	9.3	459.6
0.0	19.3	441.2	13.9	9.5	459.6
0.0	21.2	369.0	13.9	9.3	459.6
46.7	19.1	89.9	13.9	5.3	459.6
2.3	18.0	67.9	13.9	3.6	459.6
0.4	18.9	319.2	13.9	7.9	458.5
0.1	19.7	477.9	14.0	9.5	458.5
0.0	21.6	598.8	14.0	9.2	458.5
0.2	23.0	475.4	14.0	9.1	458.5
2.8	24.9	416.2	14.0	10.2	458.5
21.5	22.7	66.4	14.0	8.2	458.5
0.2	21.4	283.0	14.0	6.8	458.5
5.0	20.7	73.6	14.0	3.7	458.5
0.8	22.4	517.4	14.0	9.3	458.5
2.8	23.9	595.0	14.0	11.5	458.5
0.9	24.4	598.1	14.0	11.4	458.5
0.1	24.4	521.9	14.1	9.8	458.5
0.0	22.8	505.7	14.1	11.1	458.5
0.0	21.5	577.2	14.1	10.8	458.5
0.1	21.5	618.7	14.1	10.8	458.5
0.1	21.6	633.5	14.1	11.3	458.5
0.0	22.9	657.2	14.1	11.4	458.5
0.0	24.8	654.2	14.1	12.4	458.5
0.0	25.9	645.8	14.1	12.3	458.5
0.0	27.1	642.5	14.1	12.5	458.5
4.7	27.4	560.0	14.1	12.7	458.5
2.2	27.4	491.9	14.1	9.9	458.5
9.2	26.8	564.4	14.1	10.7	458.5
12.7	26.7	514.1	14.1	9.4	458.5
22.9	26.5	408.2	14.1	9.6	458.5
78.7	25.1	186.4	14.1	7.1	458.5
30.3	24.6	115.4	14.1	5.5	458.5
5.2	25.0	333.9	14.1	7.6	458.5
27.5	25.6	459.3	14.1	9.5	458.5
10.6	26.3	462.6	14.1	9.7	458.5
17.0	26.4	438.2	14.1	9.5	455.5
21.9	26.0	359.7	14.0	9.0	455.5
14.0	26.9	570.6	14.0	10.4	455.5
7.2	27.5	588.1	14.0	10.5	455.5
19.0	27.0	453.9	14.0	8.9	455.5
8.7	27.0	358.8	14.0	9.7	455.5
8.4	27.7	563.7	14.0	9.9	455.5
4.6	27.8	452.1	14.0	10.4	455.5
3.4	27.9	599.5	14.0	12.7	455.5
1.1	27.7	579.1	14.0	9.3	455.5
0.7	28.2	548.3	14.0	9.9	455.5
2.4	28.4	576.0	13.9	10.9	455.5
6.2	28.1	573.2	13.9	10.5	455.5
4.3	28.1	545.9	13.9	10.9	455.5
6.1	27.7	503.6	13.9	10.7	455.5
11.8	27.4	472.4	13.9	10.3	455.5
12.2	27.3	427.8	13.9	10.3	455.5
5.1	27.6	584.6	13.9	11.6	455.5
1.9	28.5	555.4	13.8	11.6	455.5
7.4	28.2	568.0	13.8	11.5	455.5
2.9	28.4	558.6	13.8	12.3	455.5
2.8	28.3	610.0	13.8	12.1	455.5
5.9	27.9	586.9	13.8	10.9	455.5
10.3	27.8	588.4	13.8	11.5	455.5
11.8	27.4	564.1	13.7	10.6	455.5
2.0	27.5	568.1	13.7	11.1	455.5
2.4	27.5	516.4	13.7	10.0	455.5
5.1	27.8	522.1	13.7	10.6	455.5
8.4	27.9	555.2	13.7	10.6	455.5
5.0	27.7	574.5	13.6	11.1	455.5
10.7	27.1	527.3	13.6	10.1	455.5
20.0	26.4	464.9	13.6	9.3	453.2
16.1	26.2	477.6	13.6	9.9	453.2
18.8	26.4	376.1	13.5	8.8	453.2
11.7	25.7	240.7	13.5	8.6	453.2
18.3	26.0	449.3	13.5	9.5	453.2
3.6	26.6	525.6	13.5	10.1	453.2
15.4	26.2	360.7	13.5	9.2	453.2
17.8	25.9	452.4	13.4	9.9	453.2
11.2	25.8	528.0	13.4	10.1	453.2
10.5	25.8	508.6	13.4	9.4	453.2
7.6	25.9	470.9	13.4	9.2	453.2
6.0	26.2	481.0	13.3	10.0	453.2
5.4	27.0	517.1	13.3	10.1	453.2
10.0	26.6	409.4	13.3	9.0	453.2
13.3	26.3	428.7	13.3	8.8	453.2
2.3	26.2	457.9	13.2	8.2	453.2
0.6	25.2	153.1	13.2	5.9	453.2
0.8	25.8	298.8	13.2	6.9	453.2
28.7	25.8	293.9	13.1	8.5	453.2
33.1	24.4	385.1	13.1	6.9	453.2
0.9	22.9	396.2	13.1	8.9	453.2
0.0	20.5	472.3	13.1	7.8	453.2
0.0	22.6	493.0	13.0	9.5	453.2
0.1	24.1	550.4	13.0	9.6	453.2
0.6	25.5	516.7	13.0	9.0	453.2
0.5	26.5	508.9	13.0	9.6	453.2
0.7	26.5	331.9	12.9	8.7	453.2
15.3	26.2	428.2	12.9	8.3	453.2
0.5	27.4	478.0	12.9	9.2	453.2
0.2	27.4	517.4	12.8	9.9	453.2
0.4	27.8	486.7	12.8	9.5	453.2
5.8	27.2	480.5	12.8	10.3	453.2
25.6	24.6	409.4	12.8	9.4	453.2
0.3	19.8	139.4	12.7	6.6	453.2
0.0	20.2	526.8	12.7	7.8	453.2
0.0	21.2	213.7	12.7	6.4	453.2
0.0	20.6	497.3	12.6	9.4	453.2
0.0	22.0	400.3	12.6	7.4	453.2
0.0	21.7	171.4	12.6	7.4	453.2
0.4	23.3	460.4	12.5	9.3	453.2
0.0	23.1	513.4	12.5	9.9	453.2
0.0	22.8	521.6	12.5	9.9	453.2
0.0	23.1	522.0	12.5	10.3	453.2
0.0	24.5	500.5	12.4	10.5	453.2
0.0	23.5	500.2	12.4	10.1	453.2
0.0	22.3	493.9	12.4	9.3	453.2
0.0	20.1	508.5	12.3	8.2	453.2
0.0	19.8	326.8	12.3	8.4	453.2
0.0	21.0	502.5	12.3	10.0	453.2
0.0	21.9	500.1	12.2	9.7	453.2
0.1	22.8	305.2	12.2	8.3	453.2
0.0	23.4	478.1	12.2	9.8	453.2
0.0	22.4	488.9	12.2	10.2	453.2
0.0	22.2	487.3	12.1	10.0	453.2
0.0	22.9	481.2	12.1	10.1	453.2
0.0	22.6	432.5	12.1	8.0	453.2
2.8	22.5	282.6	12.0	7.6	453.2
24.5	16.1	18.0	12.0	4.0	453.2
0.9	16.4	55.5	12.0	4.4	453.2
0.0	16.9	450.6	11.9	6.5	453.2
0.0	17.8	384.0	11.9	6.6	453.2
0.0	19.4	437.7	11.9	7.1	453.7
0.0	20.2	375.8	11.9	6.9	453.7
0.0	21.5	337.5	11.8	7.1	453.7
0.1	22.8	244.5	11.8	6.9	453.7
0.5	22.4	233.3	11.8	8.1	453.7
0.0	16.8	303.8	11.7	6.2	453.7
0.0	12.3	117.0	11.7	4.9	453.7
0.0	13.1	363.0	11.7	6.1	453.7
0.0	15.3	426.5	11.6	7.6	453.7
0.0	16.3	436.7	11.6	7.7	453.7
0.0	16.2	432.6	11.6	7.6	453.7
0.0	18.2	390.1	11.6	6.9	453.7
0.0	16.3	417.1	11.5	6.5	453.7
0.0	17.1	408.1	11.5	6.4	453.7
0.0	17.6	411.3	11.5	7.5	453.7
0.0	17.5	412.0	11.4	7.6	453.7
0.0	18.8	409.4	11.4	6.9	453.7
0.0	16.1	400.1	11.4	6.7	453.7
0.0	13.0	410.9	11.3	6.2	453.7
0.0	13.8	410.3	11.3	6.8	453.7
0.0	14.5	406.2	11.3	7.3	453.7
0.0	15.6	399.3	11.3	7.3	453.7
0.0	17.2	391.5	11.2	7.3	453.7
0.0	16.3	383.4	11.2	6.5	453.7
0.0	16.3	355.2	11.2	6.7	453.7
0.0	17.0	369.7	11.2	7.2	453.7
0.0	17.7	363.7	11.1	7.4	453.7
0.0	19.4	351.2	11.1	7.4	453.7
0.0	19.8	311.2	11.1	7.0	453.7
0.0	21.0	330.1	11.0	6.7	453.7
0.1	20.4	188.6	11.0	6.3	453.7
0.0	21.5	348.0	11.0	6.4	455.6
0.0	21.7	244.7	11.0	5.4	455.6
0.1	20.6	122.8	10.9	3.8	455.6
0.2	22.2	143.3	10.9	4.7	455.6
6.8	21.0	189.6	10.9	5.5	455.6
2.9	19.9	78.4	10.9	3.1	455.6
0.8	20.2	78.0	10.8	3.7	455.6
5.6	17.0	287.1	10.8	7.7	455.6
0.3	7.0	99.5	10.8	2.2	455.6
0.3	7.5	191.6	10.8	3.1	455.6
0.0	11.5	238.7	10.7	4.6	455.6
0.0	14.4	327.3	10.7	5.5	455.6
0.0	14.2	275.1	10.7	5.5	455.6
0.0	10.2	334.0	10.7	3.7	455.6
0.0	8.7	335.6	10.6	4.2	455.6
0.0	6.5	335.4	10.6	3.9	455.6
0.0	8.9	325.0	10.6	4.5	455.6
0.0	11.8	314.3	10.6	5.1	455.6
0.0	13.2	309.4	10.6	5.2	455.6
0.0	16.1	299.1	10.5	5.4	455.6
0.0	18.5	188.4	10.5	4.8	455.6
0.0	15.7	164.7	10.5	4.9	455.6
0.3	15.2	296.3	10.5	4.4	455.6
17.3	12.8	18.1	10.5	2.0	455.6
0.3	10.3	74.1	10.4	3.3	455.6
0.0	7.3	235.4	10.4	3.4	455.6
0.1	7.4	258.0	10.4	3.2	455.6
0.9	12.3	256.7	10.4	4.0	455.6
17.3	9.6	19.5	10.4	3.4	455.6
0.0	4.1	235.1	10.4	2.7	455.6
0.0	5.4	294.1	10.3	3.2	457.7
0.0	8.5	190.6	10.3	3.4	457.7
0.2	9.6	184.7	10.3	3.9	457.7
0.1	11.5	276.4	10.3	4.7	457.7
0.0	8.1	294.2	10.3	3.3	457.7
0.1	13.8	252.5	10.3	5.0	457.7
13.3	16.7	242.7	10.3	4.8	457.7
8.9	4.9	24.5	10.3	4.5	457.7
0.0	-2.0	297.7	10.2	1.5	457.7
0.0	-2.4	291.4	10.2	1.9	457.7
0.0	1.3	293.9	10.2	2.8	457.7
0.1	3.1	292.4	10.2	3.3	457.7
0.0	4.9	286.5	10.2	3.5	457.7
0.0	6.6	260.1	10.2	3.5	457.7
0.0	5.3	172.6	10.2	2.9	457.7
0.0	5.9	286.1	10.2	3.8	457.7
0.0	7.9	263.5	10.2	4.2	457.7
0.0	7.7	274.1	10.2	3.9	457.7
3.3	10.2	256.4	10.2	3.8	457.7
2.3	9.3	21.5	10.2	1.6	457.7
2.1	8.5	19.7	10.2	0.6	457.7
0.3	9.3	68.9	10.2	2.7	457.7
0.1	8.7	222.1	10.2	3.3	457.7
0.9	10.0	189.1	10.2	3.8	457.7
0.3	11.3	174.3	10.2	4.0	457.7
0.1	12.4	252.2	10.2	4.3	457.7
1.6	13.1	266.4	10.2	4.4	457.7
0.1	3.3	83.3	10.2	3.1	457.7
0.1	-0.8	121.3	10.2	1.6	457.7
7.1	1.9	47.8	10.2	2.3	457.7
2.6	5.7	27.4	10.2	1.5	457.7
4.1	6.8	53.4	10.2	3.2	460.0
9.4	1.1	19.8	10.2	1.8	460.0
1.2	-4.4	124.2	10.2	1.4	460.0
0.4	-5.2	179.4	10.2	1.8	460.0
0.0	-4.0	301.1	10.3	1.8	460.0
0.0	-1.6	93.0	10.3	1.7	460.0
0.0	-3.0	302.9	10.3	2.1	460.0
0.0	-6.0	309.2	10.3	1.6	460.0
0.0	-3.8	310.6	10.3	2.2	460.0
0.0	1.3	259.7	10.3	3.0	460.0
0.0	6.1	277.4	10.3	3.8	460.0
0.1	8.0	60.4	10.3	2.5	460.0
0.0	12.0	246.8	10.4	4.4	460.0
3.2	10.7	249.9	10.4	5.8	460.0
0.1	0.3	183.4	10.4	2.1	460.0
0.0	-2.1	163.2	10.4	1.7	460.0
0.0	-0.8	325.0	10.4	2.5	460.0
0.0	1.6	321.9	10.4	3.1	460.0
0.0	2.9	305.1	10.5	3.6	460.0
0.0	3.4	332.5	10.5	3.8	460.0
0.0	7.4	322.6	10.5	4.9	460.0
0.0	14.1	314.6	10.5	6.1	460.0
0.0	13.2	276.2	10.5	5.8	460.0
0.0	14.6	317.0	10.6	6.0	460.0
1.5	14.9	182.5	10.6	4.8	460.0
4.3	10.1	28.1	10.6	5.5	460.0
0.1	2.6	53.2	10.6	2.0	460.0
